PhraseId,SentenceId,Phrase,Sentiment,Tokens,Sentiment_Words
7153,292,Earnest and tentative even when it aims to shock .,2,"['earnest', 'tentative', 'even', 'aims', 'shock']","['earnest', 'tentative', 'even', 'aims', 'shock']"
7053,283,I was sent a copyof this film to review on DVD .,2,"['sent', 'copyof', 'film', 'review', 'dvd']","['sent', 'film', 'review']"
96748,5053,Like being invited to a classy dinner soiree and not knowing anyone .,2,"['like', 'invited', 'classy', 'dinner', 'soiree', 'knowing', 'anyone']","['like', 'invited', 'classy', 'dinner', 'soiree', 'knowing', 'anyone']"
91471,4759,"The story is virtually impossible to follow here , but there 's a certain style and wit to the dialogue .",2,"['story', 'virtually', 'impossible', 'follow', 'certain', 'style', 'wit', 'dialogue']","['story', 'virtually', 'impossible', 'follow', 'certain', 'style', 'wit', 'dialogue']"
64100,3243,"The funny thing is , I did n't mind all this contrived nonsense a bit .",2,"['funny', 'thing', 'nt', 'mind', 'contrived', 'nonsense', 'bit']","['funny', 'thing', 'mind', 'contrived', 'nonsense', 'bit']"
117033,6244,"So earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script .",2,"['earnest', 'wellmeaning', 'stocked', 'talent', 'almost', 'forget', 'sheer', 'ponderous', 'awfulness', 'script']","['earnest', 'stocked', 'talent', 'almost', 'forget', 'sheer', 'ponderous', 'awfulness', 'script']"
61599,3113,"But , no , we get another scene , and then another .",2,"['get', 'another', 'scene', 'another']","['get', 'another', 'scene', 'another']"
147864,8046,The film thrusts the inchoate but already eldritch Christian Right propaganda machine into national media circles .,2,"['film', 'thrusts', 'inchoate', 'already', 'eldritch', 'christian', 'right', 'propaganda', 'machine', 'national', 'media', 'circles']","['film', 'thrusts', 'inchoate', 'already', 'christian', 'right', 'propaganda', 'machine', 'national', 'media', 'circles']"
54592,2715,The comedy makes social commentary more palatable .,2,"['comedy', 'makes', 'social', 'commentary', 'palatable']","['comedy', 'makes', 'social', 'commentary', 'palatable']"
115130,6133,"Unintelligible , poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic .",2,"['unintelligible', 'poorly', 'acted', 'brainslappingly', 'bad', 'harvard', 'man', 'ludicrous', 'enough', 'could', 'become', 'cult', 'classic']","['unintelligible', 'poorly', 'acted', 'bad', 'man', 'ludicrous', 'enough', 'could', 'become', 'cult', 'classic']"
83495,4315,Though its atmosphere is intriguing ... the drama is finally too predictable to leave much of an impression .,2,"['though', 'atmosphere', 'intriguing', 'drama', 'finally', 'predictable', 'leave', 'much', 'impression']","['though', 'atmosphere', 'intriguing', 'drama', 'finally', 'predictable', 'leave', 'much', 'impression']"
101497,5337,They should have found Orson Welles ' great-grandson .,2,"['found', 'orson', 'welles', 'greatgrandson']",['found']
111425,5912,"You really have to salute writer-director Haneke -LRB- he adapted Elfriede Jelinek 's novel -RRB- for making a film that is n't nearly as graphic but much more powerful , brutally shocking and difficult to watch .",2,"['really', 'salute', 'writerdirector', 'haneke', 'lrb', 'adapted', 'elfriede', 'jelinek', 'novel', 'rrb', 'making', 'film', 'nt', 'nearly', 'graphic', 'much', 'powerful', 'brutally', 'shocking', 'difficult', 'watch']","['really', 'salute', 'adapted', 'novel', 'making', 'film', 'nearly', 'graphic', 'much', 'powerful', 'brutally', 'shocking', 'difficult', 'watch']"
19342,850,Entertainment more disposable than Hanna-Barbera 's half-hour cartoons ever were .,2,"['entertainment', 'disposable', 'hannabarbera', 'halfhour', 'cartoons', 'ever']","['entertainment', 'disposable', 'cartoons', 'ever']"
137662,7450,"Thriller directorial debut for Traffic scribe Gaghan has all the right parts , but the pieces do n't quite fit together .",2,"['thriller', 'directorial', 'debut', 'traffic', 'scribe', 'gaghan', 'right', 'parts', 'pieces', 'nt', 'quite', 'fit', 'together']","['thriller', 'directorial', 'debut', 'traffic', 'scribe', 'right', 'parts', 'pieces', 'quite', 'fit', 'together']"
138137,7474,I prefer to think of it as `` Pootie Tang with a budget . '',2,"['prefer', 'think', 'pootie', 'tang', 'budget']","['prefer', 'think', 'tang', 'budget']"
58134,2929,Both the crime story and the love story are unusual .,2,"['crime', 'story', 'love', 'story', 'unusual']","['crime', 'story', 'love', 'story', 'unusual']"
91540,4764,"Believes so fervently in humanity that it feels almost anachronistic , and it is too cute by half .",2,"['believes', 'fervently', 'humanity', 'feels', 'almost', 'anachronistic', 'cute', 'half']","['believes', 'fervently', 'humanity', 'feels', 'almost', 'anachronistic', 'cute', 'half']"
40169,1925,It 's hard to fairly judge a film like RINGU when you 've seen the remake first .,2,"['hard', 'fairly', 'judge', 'film', 'like', 'ringu', 'seen', 'remake', 'first']","['hard', 'fairly', 'judge', 'film', 'like', 'seen', 'remake', 'first']"
11192,482,"Mark Wahlberg ... may look classy in a '60s - homage pokepie hat , but as a character he 's dry , dry , dry .",2,"['mark', 'wahlberg', 'may', 'look', 'classy', '60s', 'homage', 'pokepie', 'hat', 'character', 'dry', 'dry', 'dry']","['mark', 'may', 'look', 'classy', 'homage', 'hat', 'character', 'dry', 'dry', 'dry']"
115364,6147,You might be shocked to discover that Seinfeld 's real life is boring .,2,"['might', 'shocked', 'discover', 'seinfeld', 'real', 'life', 'boring']","['might', 'shocked', 'discover', 'real', 'life', 'boring']"
94633,4940,"The ending does n't work ... but most of the movie works so well I 'm almost recommending it , anyway -- maybe not to everybody , but certainly to people with a curiosity about how a movie can go very right , and then step wrong .",2,"['ending', 'nt', 'work', 'movie', 'works', 'well', 'almost', 'recommending', 'anyway', 'maybe', 'everybody', 'certainly', 'people', 'curiosity', 'movie', 'go', 'right', 'step', 'wrong']","['ending', 'work', 'movie', 'works', 'well', 'almost', 'recommending', 'anyway', 'maybe', 'everybody', 'certainly', 'people', 'curiosity', 'movie', 'go', 'right', 'step', 'wrong']"
648,24,That the Chuck Norris `` grenade gag '' occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .,2,"['chuck', 'norris', 'grenade', 'gag', 'occurs', '7', 'times', 'windtalkers', 'good', 'indication', 'seriousminded', 'film']","['chuck', 'grenade', 'gag', 'occurs', 'times', 'good', 'indication', 'film']"
28050,1289,"As home movie gone haywire , it 's pretty enjoyable , but as sexual manifesto , I 'd rather listen to old Tori Amos records .",2,"['home', 'movie', 'gone', 'haywire', 'pretty', 'enjoyable', 'sexual', 'manifesto', 'rather', 'listen', 'old', 'tori', 'amos', 'records']","['home', 'movie', 'gone', 'haywire', 'pretty', 'enjoyable', 'sexual', 'manifesto', 'rather', 'listen', 'old', 'records']"
151286,8248,"A typically observant , carefully nuanced and intimate French coming-of-age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it .",2,"['typically', 'observant', 'carefully', 'nuanced', 'intimate', 'french', 'comingofage', 'film', 'encouraging', 'debut', 'feature', 'needlessly', 'downbeat', 'ending', 'heavy', 'preceded']","['typically', 'observant', 'carefully', 'nuanced', 'intimate', 'film', 'encouraging', 'debut', 'feature', 'needlessly', 'downbeat', 'ending', 'heavy', 'preceded']"
139067,7539,Anyone who gets chills from movies with giant plot holes will find plenty to shake and shiver about in ` The Ring . ',2,"['anyone', 'gets', 'chills', 'movies', 'giant', 'plot', 'holes', 'find', 'plenty', 'shake', 'shiver', 'ring']","['anyone', 'gets', 'chills', 'movies', 'giant', 'plot', 'holes', 'find', 'plenty', 'shake', 'shiver', 'ring']"
90416,4706,An overwrought Taiwanese soaper about three people and their mixed-up relationship .,2,"['overwrought', 'taiwanese', 'soaper', 'three', 'people', 'mixedup', 'relationship']","['overwrought', 'three', 'people', 'relationship']"
76662,3942,The Rock has a great presence but one battle after another is not the same as one battle followed by killer CGI effects .,2,"['rock', 'great', 'presence', 'one', 'battle', 'another', 'one', 'battle', 'followed', 'killer', 'cgi', 'effects']","['rock', 'great', 'presence', 'one', 'battle', 'another', 'one', 'battle', 'followed', 'killer', 'effects']"
110254,5839,"This is a nervy , risky film , and Villeneuve has inspired Croze to give herself over completely to the tormented persona of Bibi .",2,"['nervy', 'risky', 'film', 'villeneuve', 'inspired', 'croze', 'give', 'completely', 'tormented', 'persona', 'bibi']","['nervy', 'risky', 'film', 'inspired', 'give', 'completely', 'tormented', 'persona']"
125031,6719,A creaky staircase gothic .,2,"['creaky', 'staircase', 'gothic']","['creaky', 'staircase']"
102959,5426,An unintentional parody of every teen movie made in the last five years .,2,"['unintentional', 'parody', 'every', 'teen', 'movie', 'made', 'last', 'five', 'years']","['unintentional', 'parody', 'every', 'teen', 'movie', 'made', 'last', 'five', 'years']"
83066,4287,But here 's a glimpse at his life .,2,"['glimpse', 'life']","['glimpse', 'life']"
86479,4478,The movie just has too much on its plate to really stay afloat for its just under ninety minute running time .,2,"['movie', 'much', 'plate', 'really', 'stay', 'afloat', 'ninety', 'minute', 'running', 'time']","['movie', 'much', 'plate', 'really', 'stay', 'afloat', 'ninety', 'minute', 'running', 'time']"
117921,6299,"The result is more depressing than liberating , but it 's never boring .",2,"['result', 'depressing', 'liberating', 'never', 'boring']","['result', 'depressing', 'liberating', 'never', 'boring']"
31228,1459,These two are generating about as much chemistry as an Iraqi factory poised to receive a UN inspector .,2,"['two', 'generating', 'much', 'chemistry', 'iraqi', 'factory', 'poised', 'receive', 'un', 'inspector']","['two', 'generating', 'much', 'chemistry', 'factory', 'poised', 'receive', 'inspector']"
45823,2229,"The film boasts at least a few good ideas and features some decent performances , but the result is disappointing .",3,"['film', 'boasts', 'least', 'good', 'ideas', 'features', 'decent', 'performances', 'result', 'disappointing']","['film', 'boasts', 'least', 'good', 'ideas', 'features', 'decent', 'performances', 'result', 'disappointing']"
118824,6351,Most thrillers send audiences out talking about specific scary scenes or startling moments ; `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .,3,"['thrillers', 'send', 'audiences', 'talking', 'specific', 'scary', 'scenes', 'startling', 'moments', 'frailty', 'leaves', 'us', 'terrifying', 'message', 'real', 'horror', 'may', 'waiting', 'us', 'home']","['thrillers', 'send', 'audiences', 'talking', 'specific', 'scary', 'scenes', 'startling', 'moments', 'frailty', 'leaves', 'us', 'terrifying', 'message', 'real', 'horror', 'may', 'waiting', 'us', 'home']"
97466,5098,"A deliberative account of a lifestyle characterized by its surface-obsession -- one that typifies the delirium of post , pre , and extant stardom .",3,"['deliberative', 'account', 'lifestyle', 'characterized', 'surfaceobsession', 'one', 'typifies', 'delirium', 'post', 'pre', 'extant', 'stardom']","['deliberative', 'account', 'lifestyle', 'characterized', 'one', 'typifies', 'delirium', 'post', 'extant', 'stardom']"
20994,939,The film is a very good viewing alternative for young women .,3,"['film', 'good', 'viewing', 'alternative', 'young', 'women']","['film', 'good', 'viewing', 'alternative', 'young', 'women']"
107982,5713,"This is unusual , food-for-thought cinema that 's as entertaining as it is instructive .",3,"['unusual', 'foodforthought', 'cinema', 'entertaining', 'instructive']","['unusual', 'cinema', 'entertaining', 'instructive']"
115655,6164,"For more than two decades Mr. Nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .",3,"['two', 'decades', 'mr', 'nachtwey', 'traveled', 'places', 'world', 'devastated', 'war', 'famine', 'poverty', 'documented', 'cruelty', 'suffering', 'found', 'devastating', 'eloquent', 'clarity']","['two', 'decades', 'traveled', 'places', 'world', 'devastated', 'war', 'famine', 'poverty', 'documented', 'cruelty', 'suffering', 'found', 'devastating', 'eloquent', 'clarity']"
93575,4880,"The film reminds me of a vastly improved Germanic version of My Big Fat Greek Wedding -- with better characters , some genuine quirkiness and at least a measure of style .",3,"['film', 'reminds', 'vastly', 'improved', 'germanic', 'version', 'big', 'fat', 'greek', 'wedding', 'better', 'characters', 'genuine', 'quirkiness', 'least', 'measure', 'style']","['film', 'reminds', 'vastly', 'improved', 'version', 'big', 'fat', 'wedding', 'better', 'characters', 'genuine', 'quirkiness', 'least', 'measure', 'style']"
26052,1192,The heat of the moment prevails .,3,"['heat', 'moment', 'prevails']","['heat', 'moment', 'prevails']"
18713,821,"` Yes , that 's right : it 's Forrest Gump , Angel Of Death . '",3,"['yes', 'right', 'forrest', 'gump', 'angel', 'death']","['yes', 'right', 'angel', 'death']"
135494,7317,Worth a look as a curiosity .,3,"['worth', 'look', 'curiosity']","['worth', 'look', 'curiosity']"
31665,1484,"Uplifting , funny and wise .",3,"['uplifting', 'funny', 'wise']","['uplifting', 'funny', 'wise']"
128848,6931,"A brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .",3,"['brilliant', 'absurd', 'collection', 'vignettes', 'idiosyncratic', 'way', 'sum', 'strange', 'horror', 'life', 'new', 'millennium']","['brilliant', 'absurd', 'collection', 'vignettes', 'idiosyncratic', 'way', 'sum', 'strange', 'horror', 'life', 'new', 'millennium']"
131565,7090,"A few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics are n't likely to enter the theater .",3,"['nonbelievers', 'may', 'rethink', 'attitudes', 'see', 'joy', 'characters', 'take', 'creed', 'skeptics', 'nt', 'likely', 'enter', 'theater']","['nonbelievers', 'may', 'rethink', 'attitudes', 'see', 'joy', 'characters', 'take', 'creed', 'skeptics', 'likely', 'enter', 'theater']"
98811,5183,The footage of the rappers at play and the prison interview with Suge Knight are just two of the elements that will grab you .,3,"['footage', 'rappers', 'play', 'prison', 'interview', 'suge', 'knight', 'two', 'elements', 'grab']","['footage', 'rappers', 'play', 'prison', 'interview', 'knight', 'two', 'elements', 'grab']"
116324,6202,Another entertaining romp from Robert Rodriguez .,3,"['another', 'entertaining', 'romp', 'robert', 'rodriguez']","['another', 'entertaining', 'romp']"
31046,1448,Quitting offers piercing domestic drama with spikes of sly humor .,3,"['quitting', 'offers', 'piercing', 'domestic', 'drama', 'spikes', 'sly', 'humor']","['quitting', 'offers', 'piercing', 'domestic', 'drama', 'spikes', 'sly', 'humor']"
28801,1336,"Like many Western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about North Korea 's recent past and South Korea 's future adds a much needed moral weight .",3,"['like', 'many', 'western', 'action', 'films', 'thriller', 'loud', 'thoroughly', 'overbearing', 'heartfelt', 'concern', 'north', 'korea', 'recent', 'past', 'south', 'korea', 'future', 'adds', 'much', 'needed', 'moral', 'weight']","['like', 'many', 'western', 'action', 'films', 'thriller', 'loud', 'thoroughly', 'overbearing', 'heartfelt', 'concern', 'north', 'recent', 'past', 'south', 'future', 'adds', 'much', 'needed', 'moral', 'weight']"
136784,7399,"The film 's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations .",3,"['film', 'highlight', 'definitely', 'screenplay', 'rhapsodic', 'dialogue', 'jumps', 'page', 'memorable', 'character', 'creations']","['film', 'highlight', 'definitely', 'screenplay', 'rhapsodic', 'dialogue', 'jumps', 'page', 'memorable', 'character', 'creations']"
24299,1104,Although commentary on Nachtwey is provided ... it 's the image that really tells the tale .,3,"['although', 'commentary', 'nachtwey', 'provided', 'image', 'really', 'tells', 'tale']","['although', 'commentary', 'provided', 'image', 'really', 'tells', 'tale']"
64170,3247,A surprisingly sweet and gentle comedy .,3,"['surprisingly', 'sweet', 'gentle', 'comedy']","['surprisingly', 'sweet', 'gentle', 'comedy']"
85751,4436,The action sequences are fun and reminiscent of combat scenes from the Star Wars series .,3,"['action', 'sequences', 'fun', 'reminiscent', 'combat', 'scenes', 'star', 'wars', 'series']","['action', 'sequences', 'fun', 'reminiscent', 'combat', 'scenes', 'star', 'wars', 'series']"
87047,4513,"Deflated ending aside , there 's much to recommend the film .",3,"['deflated', 'ending', 'aside', 'much', 'recommend', 'film']","['deflated', 'ending', 'aside', 'much', 'recommend', 'film']"
53053,2632,"Good actors have a radar for juicy roles -- there 's a plethora of characters in this picture , and not one of them is flat .",3,"['good', 'actors', 'radar', 'juicy', 'roles', 'plethora', 'characters', 'picture', 'one', 'flat']","['good', 'actors', 'radar', 'juicy', 'roles', 'plethora', 'characters', 'picture', 'one', 'flat']"
89710,4668,Late Marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love .,3,"['late', 'marriage', 'inyourface', 'family', 'drama', 'black', 'comedy', 'filled', 'raw', 'emotions', 'conveying', 'despair', 'love']","['late', 'marriage', 'family', 'drama', 'black', 'comedy', 'filled', 'raw', 'emotions', 'conveying', 'despair', 'love']"
88872,4618,"You 've already seen City by the Sea under a variety of titles , but it 's worth yet another visit .",3,"['already', 'seen', 'city', 'sea', 'variety', 'titles', 'worth', 'yet', 'another', 'visit']","['already', 'seen', 'city', 'sea', 'variety', 'titles', 'worth', 'yet', 'another', 'visit']"
87917,4566,It 's unlikely we 'll see a better thriller this year .,3,"['unlikely', 'see', 'better', 'thriller', 'year']","['unlikely', 'see', 'better', 'thriller', 'year']"
144602,7850,"Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st Century .",3,"['even', 'nt', 'know', 'band', 'album', 'songs', 'heart', 'enjoy', 'seeing', 'evolve', 'also', 'learn', 'good', 'deal', 'state', 'music', 'business', '21st', 'century']","['even', 'know', 'band', 'album', 'songs', 'heart', 'enjoy', 'seeing', 'evolve', 'also', 'learn', 'good', 'deal', 'state', 'music', 'business', 'century']"
29271,1356,"Does a good job of establishing a time and place , and of telling a fascinating character 's story .",3,"['good', 'job', 'establishing', 'time', 'place', 'telling', 'fascinating', 'character', 'story']","['good', 'job', 'establishing', 'time', 'place', 'telling', 'fascinating', 'character', 'story']"
71721,3660,"Tambor and Clayburgh make an appealing couple -- he 's understated and sardonic , she 's appealingly manic and energetic .",3,"['tambor', 'clayburgh', 'make', 'appealing', 'couple', 'understated', 'sardonic', 'appealingly', 'manic', 'energetic']","['make', 'appealing', 'couple', 'understated', 'sardonic', 'appealingly', 'manic', 'energetic']"
105315,5561,You 'll know a star when you see one .,3,"['know', 'star', 'see', 'one']","['know', 'star', 'see', 'one']"
118434,6328,"That rare film whose real-life basis is , in fact , so interesting that no embellishment is needed .",3,"['rare', 'film', 'whose', 'reallife', 'basis', 'fact', 'interesting', 'embellishment', 'needed']","['rare', 'film', 'whose', 'basis', 'fact', 'interesting', 'embellishment', 'needed']"
1735,65,"The film , despite the gratuitous cinematic distractions impressed upon it , is still good fun .",3,"['film', 'despite', 'gratuitous', 'cinematic', 'distractions', 'impressed', 'upon', 'still', 'good', 'fun']","['film', 'despite', 'gratuitous', 'cinematic', 'distractions', 'impressed', 'upon', 'still', 'good', 'fun']"
146121,7946,Cage makes an unusual but pleasantly haunting debut behind the camera .,3,"['cage', 'makes', 'unusual', 'pleasantly', 'haunting', 'debut', 'behind', 'camera']","['cage', 'makes', 'unusual', 'pleasantly', 'haunting', 'debut', 'behind', 'camera']"
73450,3754,"Its metaphors are opaque enough to avoid didacticism , and the film succeeds as an emotionally accessible , almost mystical work .",3,"['metaphors', 'opaque', 'enough', 'avoid', 'didacticism', 'film', 'succeeds', 'emotionally', 'accessible', 'almost', 'mystical', 'work']","['metaphors', 'opaque', 'enough', 'avoid', 'film', 'succeeds', 'emotionally', 'accessible', 'almost', 'mystical', 'work']"
21098,944,But never mind all that ; the boobs are fantasti,3,"['never', 'mind', 'boobs', 'fantasti']","['never', 'mind', 'boobs']"
80947,4172,A spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth .,3,"['spiffy', 'animated', 'feature', 'unruly', 'adolescent', 'boy', 'yearning', 'adventure', 'chance', 'prove', 'worth']","['spiffy', 'animated', 'feature', 'unruly', 'adolescent', 'boy', 'yearning', 'adventure', 'chance', 'prove', 'worth']"
26877,1234,"And it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen .",3,"['sees', 'relationships', 'including', 'son', 'wife', 'wife', 'father', 'two', 'brothers', 'incredible', 'subtlety', 'acumen']","['sees', 'relationships', 'including', 'son', 'wife', 'wife', 'father', 'two', 'brothers', 'incredible', 'subtlety', 'acumen']"
14726,635,There has been a string of ensemble cast romances recently ... but Peter Mattei 's Love in the Time of Money sets itself apart by forming a chain of relationships that come full circle to end on a positive -LRB- if tragic -RRB- note .,3,"['string', 'ensemble', 'cast', 'romances', 'recently', 'peter', 'mattei', 'love', 'time', 'money', 'sets', 'apart', 'forming', 'chain', 'relationships', 'come', 'full', 'circle', 'end', 'positive', 'lrb', 'tragic', 'rrb', 'note']","['string', 'ensemble', 'cast', 'romances', 'recently', 'peter', 'love', 'time', 'money', 'sets', 'apart', 'forming', 'chain', 'relationships', 'come', 'full', 'circle', 'end', 'positive', 'tragic', 'note']"
127804,6874,"Kwan is a master of shadow , quietude , and room noise , and Lan Yu is a disarmingly lived-in movie .",3,"['kwan', 'master', 'shadow', 'quietude', 'room', 'noise', 'lan', 'yu', 'disarmingly', 'livedin', 'movie']","['master', 'shadow', 'quietude', 'room', 'noise', 'disarmingly', 'movie']"
71024,3622,Her performance moves between heartbreak and rebellion as she continually tries to accommodate to fit in and gain the unconditional love she seeks .,3,"['performance', 'moves', 'heartbreak', 'rebellion', 'continually', 'tries', 'accommodate', 'fit', 'gain', 'unconditional', 'love', 'seeks']","['performance', 'moves', 'heartbreak', 'rebellion', 'continually', 'tries', 'accommodate', 'fit', 'gain', 'unconditional', 'love', 'seeks']"
72339,3697,"Crammed with incident , and bristles with passion and energy .",3,"['crammed', 'incident', 'bristles', 'passion', 'energy']","['crammed', 'incident', 'bristles', 'passion', 'energy']"
47682,2324,There 's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance .,3,"['something', 'watching', 'squad', 'psychopathic', 'underdogs', 'whale', 'tar', 'unsuspecting', 'lawmen', 'reaches', 'across', 'time', 'distance']","['something', 'watching', 'squad', 'psychopathic', 'underdogs', 'whale', 'tar', 'unsuspecting', 'lawmen', 'reaches', 'across', 'time', 'distance']"
47134,2298,"The leaping story line , shaped by director Peter Kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .",3,"['leaping', 'story', 'line', 'shaped', 'director', 'peter', 'kosminsky', 'sharp', 'slivers', 'cutting', 'impressions', 'shows', 'signs', 'rich', 'detail', 'condensed', 'evocative', 'images', 'striking', 'character', 'traits']","['leaping', 'story', 'line', 'shaped', 'director', 'peter', 'sharp', 'slivers', 'cutting', 'impressions', 'shows', 'signs', 'rich', 'detail', 'condensed', 'evocative', 'images', 'striking', 'character', 'traits']"
147373,8019,Rodriguez has the chops of a smart-aleck film school brat and the imagination of a big kid ...,3,"['rodriguez', 'chops', 'smartaleck', 'film', 'school', 'brat', 'imagination', 'big', 'kid']","['chops', 'film', 'school', 'brat', 'imagination', 'big', 'kid']"
126643,6809,"Unlike most anime , whose most ardent fans outside Japan seem to be introverted young men with fantasy fetishes , Metropolis never seems hopelessly juvenile .",3,"['unlike', 'anime', 'whose', 'ardent', 'fans', 'outside', 'japan', 'seem', 'introverted', 'young', 'men', 'fantasy', 'fetishes', 'metropolis', 'never', 'seems', 'hopelessly', 'juvenile']","['unlike', 'whose', 'ardent', 'fans', 'outside', 'japan', 'seem', 'introverted', 'young', 'men', 'fantasy', 'fetishes', 'metropolis', 'never', 'seems', 'hopelessly', 'juvenile']"
21509,963,Star\/producer Salma Hayek and director Julie Taymor have infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .,3,"['starproducer', 'salma', 'hayek', 'director', 'julie', 'taymor', 'infused', 'frida', 'visual', 'style', 'unique', 'inherent', 'titular', 'character', 'paintings', 'process', 'created', 'masterful', 'work', 'art']","['director', 'infused', 'visual', 'style', 'unique', 'inherent', 'titular', 'character', 'paintings', 'process', 'created', 'masterful', 'work', 'art']"
125100,6723,Beautifully directed and convincingly acted .,3,"['beautifully', 'directed', 'convincingly', 'acted']","['beautifully', 'directed', 'convincingly', 'acted']"
99021,5193,The observations of this social\/economic\/urban environment are canny and spiced with irony .,3,"['observations', 'socialeconomicurban', 'environment', 'canny', 'spiced', 'irony']","['observations', 'environment', 'canny', 'spiced', 'irony']"
72086,3680,A great companion piece to other Napoleon films .,3,"['great', 'companion', 'piece', 'napoleon', 'films']","['great', 'companion', 'piece', 'napoleon', 'films']"
86718,4493,"Nohe 's documentary about the event is sympathetic without being gullible : He is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction .",3,"['nohe', 'documentary', 'event', 'sympathetic', 'without', 'gullible', 'nt', 'blind', 'silliness', 'also', 'captures', 'moments', 'spontaneous', 'creativity', 'authentic', 'cooperative', 'interaction']","['documentary', 'event', 'sympathetic', 'without', 'gullible', 'blind', 'silliness', 'also', 'captures', 'moments', 'spontaneous', 'creativity', 'authentic', 'cooperative', 'interaction']"
128803,6928,A haunting tale of murder and mayhem .,3,"['haunting', 'tale', 'murder', 'mayhem']","['haunting', 'tale', 'murder', 'mayhem']"
111139,5891,... a guiltless film for nice evening out .,3,"['guiltless', 'film', 'nice', 'evening']","['guiltless', 'film', 'nice', 'evening']"
142239,7717,"Constantly touching , surprisingly funny , semi-surrealist exploration of the creative act .",3,"['constantly', 'touching', 'surprisingly', 'funny', 'semisurrealist', 'exploration', 'creative', 'act']","['constantly', 'touching', 'surprisingly', 'funny', 'exploration', 'creative', 'act']"
57231,2883,"An undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation .",3,"['undeniably', 'moving', 'film', 'experience', 'ultimately', 'makes', 'worth', 'recommendation']","['undeniably', 'moving', 'film', 'experience', 'ultimately', 'makes', 'worth', 'recommendation']"
49699,2437,Broomfield has a rather unique approach to documentary .,3,"['broomfield', 'rather', 'unique', 'approach', 'documentary']","['rather', 'unique', 'approach', 'documentary']"
115695,6165,Nice piece of work .,3,"['nice', 'piece', 'work']","['nice', 'piece', 'work']"
44799,2173,"Sly , sophisticated and surprising .",3,"['sly', 'sophisticated', 'surprising']","['sly', 'sophisticated', 'surprising']"
97137,5079,"Nicks refuses to let Slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .",3,"['nicks', 'refuses', 'let', 'slackers', 'seen', 'another', 'teen', 'movie', 'means', 'forgiven', 'frequently', 'pandering', 'fans', 'grossout', 'comedy']","['nicks', 'refuses', 'let', 'slackers', 'seen', 'another', 'teen', 'movie', 'means', 'forgiven', 'frequently', 'pandering', 'fans', 'comedy']"
94383,4926,"The movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing .",3,"['movie', 'despite', 'rough', 'edges', 'tendency', 'sag', 'certain', 'places', 'wry', 'engrossing']","['movie', 'despite', 'rough', 'edges', 'tendency', 'sag', 'certain', 'places', 'wry', 'engrossing']"
14777,636,"This is popcorn movie fun with equal doses of action , cheese , ham and cheek -LRB- as well as a serious debt to The Road Warrior -RRB- , but it feels like unrealized potential",3,"['popcorn', 'movie', 'fun', 'equal', 'doses', 'action', 'cheese', 'ham', 'cheek', 'lrb', 'well', 'serious', 'debt', 'road', 'warrior', 'rrb', 'feels', 'like', 'unrealized', 'potential']","['popcorn', 'movie', 'fun', 'equal', 'doses', 'action', 'cheese', 'ham', 'cheek', 'well', 'serious', 'debt', 'road', 'warrior', 'feels', 'like', 'unrealized', 'potential']"
56635,2845,"The script is smart , not cloying .",3,"['script', 'smart', 'cloying']","['script', 'smart', 'cloying']"
130273,7017,Does point the way for adventurous Indian filmmakers toward a crossover into nonethnic markets .,3,"['point', 'way', 'adventurous', 'indian', 'filmmakers', 'toward', 'crossover', 'nonethnic', 'markets']","['point', 'way', 'adventurous', 'filmmakers', 'toward', 'crossover', 'markets']"
14193,612,"... -LRB- the film -RRB- works , due mostly to the tongue-in-cheek attitude of the screenplay .",3,"['lrb', 'film', 'rrb', 'works', 'due', 'mostly', 'tongueincheek', 'attitude', 'screenplay']","['film', 'works', 'due', 'mostly', 'attitude', 'screenplay']"
